state,00,01,02,10,11,12,20,21,22
"[[0, 0, 0], [0, -1, 1], [0, 0, 0]]",874.0,565.0,565.0,457.0,,,1521.0,563.0,681.0
"[[0, 0, 0], [0, -1, 0], [1, 0, 0]]",653.0,1377.0,351.0,585.0,,594.0,,529.0,630.0
"[[0, 0, 0], [0, -1, 0], [0, 1, 0]]",757.0,432.0,773.0,633.0,,765.0,1260.0,,698.0
"[[0, 0, 0], [0, -1, 0], [0, 0, 1]]",475.0,552.0,554.0,1310.0,,546.0,644.0,682.0,
"[[1, 0, 0], [0, 0, -1], [0, 0, 0]]",,135.0,198.0,171.0,144.0,,180.0,270.0,459.0
"[[0, 1, 0], [0, 0, -1], [0, 0, 0]]",167.0,,295.0,171.0,612.0,,117.0,36.0,252.0
"[[0, 0, 1], [0, 0, -1], [0, 0, 0]]",205.0,450.0,,117.0,225.0,,189.0,81.0,108.0
"[[0, 0, 0], [1, 0, -1], [0, 0, 0]]",270.0,126.0,124.0,,162.0,,225.0,171.0,567.0
"[[0, 0, 0], [0, 1, -1], [0, 0, 0]]",79.0,79.0,414.0,88.0,,,171.0,189.0,241.0
"[[0, 0, 0], [0, 0, -1], [1, 0, 0]]",284.0,171.0,198.0,225.0,261.0,,,180.0,558.0
"[[0, 0, 0], [0, 0, -1], [0, 1, 0]]",225.0,151.0,243.0,144.0,180.0,,180.0,,459.0
"[[0, 0, 0], [0, 0, -1], [0, 0, 1]]",126.0,180.0,90.0,214.0,268.0,,432.0,196.0,
"[[1, 0, 0], [0, 0, 0], [-1, 0, 0]]",,171.0,270.0,90.0,594.0,180.0,,207.0,162.0
"[[0, 1, 0], [0, 0, 0], [-1, 0, 0]]",234.0,,162.0,531.0,252.0,153.0,,216.0,216.0
"[[0, 0, 1], [0, 0, 0], [-1, 0, 0]]",171.0,126.0,,178.0,207.0,180.0,,243.0,450.0
"[[0, 0, 0], [1, 0, 0], [-1, 0, 0]]",369.0,207.0,234.0,,261.0,207.0,,171.0,189.0
"[[0, 0, 0], [0, 1, 0], [-1, 0, 0]]",226.0,194.0,162.0,147.0,,151.0,,612.0,183.0
"[[0, 0, 0], [0, 0, 1], [-1, 0, 0]]",576.0,225.0,252.0,198.0,288.0,,,162.0,207.0
"[[0, 0, 0], [0, 0, 0], [-1, 1, 0]]",297.0,198.0,306.0,252.0,612.0,171.0,,,259.0
"[[0, 0, 0], [0, 0, 0], [-1, 0, 1]]",252.0,126.0,504.0,270.0,243.0,234.0,,171.0,
"[[1, 0, 0], [0, 0, 0], [0, -1, 0]]",,171.0,205.0,108.0,225.0,252.0,273.0,,495.0
"[[0, 1, 0], [0, 0, 0], [0, -1, 0]]",162.0,,205.0,243.0,221.0,140.0,583.0,,234.0
"[[0, 0, 1], [0, 0, 0], [0, -1, 0]]",180.0,405.0,,135.0,194.0,171.0,196.0,,234.0
"[[0, 0, 0], [1, 0, 0], [0, -1, 0]]",243.0,207.0,126.0,,342.0,223.0,198.0,,486.0
"[[0, 0, 0], [0, 1, 0], [0, -1, 0]]",108.0,63.0,142.0,162.0,,180.0,185.0,,396.0
"[[0, 0, 0], [0, 0, 1], [0, -1, 0]]",198.0,225.0,178.0,198.0,603.0,,234.0,,180.0
"[[0, 0, 0], [0, 0, 0], [1, -1, 0]]",212.0,189.0,171.0,117.0,531.0,126.0,,,169.0
"[[0, 0, 0], [0, 0, 0], [0, -1, 1]]",169.0,180.0,135.0,324.0,293.0,142.0,180.0,,
"[[1, 0, 0], [0, 0, 0], [0, 0, -1]]",,126.0,234.0,180.0,180.0,414.0,198.0,243.0,
"[[0, 1, 0], [0, 0, 0], [0, 0, -1]]",261.0,,225.0,171.0,261.0,306.0,540.0,216.0,
"[[0, 0, 1], [0, 0, 0], [0, 0, -1]]",304.0,117.0,,153.0,198.0,162.0,405.0,225.0,
"[[0, 0, 0], [1, 0, 0], [0, 0, -1]]",252.0,189.0,558.0,,279.0,252.0,234.0,144.0,
"[[0, 0, 0], [0, 1, 0], [0, 0, -1]]",162.0,621.0,212.0,147.0,,277.0,252.0,276.0,
"[[0, 0, 0], [0, 0, 1], [0, 0, -1]]",198.0,216.0,234.0,198.0,306.0,,504.0,171.0,
"[[0, 0, 0], [0, 0, 0], [1, 0, -1]]",423.0,162.0,230.0,108.0,306.0,268.0,,216.0,
"[[0, 0, 0], [0, 0, 0], [0, 1, -1]]",241.0,216.0,477.0,180.0,315.0,261.0,189.0,,
"[[-1, 1, -1], [0, 0, 0], [0, 0, 0]]",,,,27.0,36.0,0.0,90.0,18.0,18.0
"[[-1, 1, 0], [-1, 0, 0], [0, 0, 0]]",,,27.0,,207.0,27.0,18.0,45.0,18.0
"[[-1, 1, 0], [0, -1, 0], [0, 0, 0]]",,,9.0,0.0,,0.0,36.0,9.0,18.0
"[[-1, 1, 0], [0, 0, -1], [0, 0, 0]]",,,9.0,36.0,72.0,,18.0,207.0,18.0
"[[-1, 1, 0], [0, 0, 0], [-1, 0, 0]]",,,0.0,27.0,18.0,36.0,,126.0,0.0
"[[-1, 1, 0], [0, 0, 0], [0, -1, 0]]",,,36.0,9.0,27.0,9.0,72.0,,18.0
"[[-1, 1, 0], [0, 0, 0], [0, 0, -1]]",,,54.0,0.0,153.0,9.0,36.0,54.0,
"[[-1, -1, 1], [0, 0, 0], [0, 0, 0]]",,,,36.0,207.0,54.0,63.0,36.0,36.0
"[[-1, 0, 1], [-1, 0, 0], [0, 0, 0]]",,27.0,,,279.0,81.0,90.0,72.0,63.0
"[[-1, 0, 1], [0, -1, 0], [0, 0, 0]]",,27.0,,0.0,,198.0,18.0,0.0,36.0
"[[-1, 0, 1], [0, 0, -1], [0, 0, 0]]",,45.0,,0.0,207.0,,27.0,18.0,0.0
"[[-1, 0, 1], [0, 0, 0], [-1, 0, 0]]",,18.0,,27.0,9.0,207.0,,9.0,18.0
"[[-1, 0, 1], [0, 0, 0], [0, -1, 0]]",,0.0,,63.0,54.0,216.0,90.0,,135.0
"[[-1, 0, 1], [0, 0, 0], [0, 0, -1]]",,45.0,,18.0,270.0,90.0,81.0,18.0,
"[[-1, -1, 0], [1, 0, 0], [0, 0, 0]]",,,18.0,,90.0,45.0,36.0,18.0,9.0
"[[-1, 0, -1], [1, 0, 0], [0, 0, 0]]",,18.0,,,198.0,63.0,27.0,72.0,27.0
"[[-1, 0, 0], [1, -1, 0], [0, 0, 0]]",,0.0,63.0,,,9.0,0.0,0.0,0.0
"[[-1, 0, 0], [1, 0, -1], [0, 0, 0]]",,27.0,0.0,,81.0,,27.0,9.0,9.0
"[[-1, 0, 0], [1, 0, 0], [-1, 0, 0]]",,45.0,18.0,,45.0,171.0,,0.0,18.0
"[[-1, 0, 0], [1, 0, 0], [0, -1, 0]]",,9.0,9.0,,18.0,126.0,45.0,,27.0
"[[-1, 0, 0], [1, 0, 0], [0, 0, -1]]",,27.0,72.0,,72.0,198.0,18.0,45.0,
"[[-1, -1, 0], [0, 1, 0], [0, 0, 0]]",,,3843.0,63.0,,99.0,306.0,63.0,135.0
"[[-1, 0, -1], [0, 1, 0], [0, 0, 0]]",,234.0,,90.0,,171.0,63.0,3042.0,72.0
"[[-1, 0, 0], [-1, 1, 0], [0, 0, 0]]",,135.0,162.0,,,72.0,2898.0,63.0,135.0
"[[-1, 0, 0], [0, 1, -1], [0, 0, 0]]",,261.0,288.0,108.0,,,324.0,3600.0,135.0
"[[-1, 0, 0], [0, 1, 0], [-1, 0, 0]]",,2421.0,45.0,198.0,,243.0,,198.0,63.0
"[[-1, 0, 0], [0, 1, 0], [0, -1, 0]]",,99.0,189.0,243.0,,3753.0,234.0,,135.0
"[[-1, 0, 0], [0, 1, 0], [0, 0, -1]]",,279.0,3438.0,225.0,,189.0,288.0,207.0,
"[[-1, -1, 0], [0, 0, 1], [0, 0, 0]]",,,207.0,36.0,36.0,,54.0,72.0,36.0
"[[-1, 0, -1], [0, 0, 1], [0, 0, 0]]",,9.0,,36.0,126.0,,0.0,18.0,0.0
"[[-1, 0, 0], [-1, 0, 1], [0, 0, 0]]",,9.0,171.0,,18.0,,54.0,27.0,36.0
"[[-1, 0, 0], [0, -1, 1], [0, 0, 0]]",,0.0,207.0,9.0,,,27.0,18.0,36.0
"[[-1, 0, 0], [0, 0, 1], [-1, 0, 0]]",,9.0,18.0,225.0,36.0,,,0.0,36.0
"[[-1, 0, 0], [0, 0, 1], [0, -1, 0]]",,36.0,81.0,270.0,54.0,,18.0,,36.0
"[[-1, 0, 0], [0, 0, 1], [0, 0, -1]]",,27.0,18.0,54.0,162.0,,9.0,27.0,
"[[-1, -1, 0], [0, 0, 0], [1, 0, 0]]",,,252.0,18.0,36.0,27.0,,18.0,54.0
"[[-1, 0, -1], [0, 0, 0], [1, 0, 0]]",,36.0,,18.0,9.0,0.0,,45.0,162.0
"[[-1, 0, 0], [-1, 0, 0], [1, 0, 0]]",,18.0,63.0,,81.0,9.0,,288.0,45.0
"[[-1, 0, 0], [0, -1, 0], [1, 0, 0]]",,27.0,27.0,0.0,,36.0,,72.0,261.0
"[[-1, 0, 0], [0, 0, -1], [1, 0, 0]]",,27.0,72.0,36.0,36.0,,,243.0,45.0
"[[-1, 0, 0], [0, 0, 0], [1, -1, 0]]",,0.0,225.0,18.0,54.0,27.0,,,18.0
"[[-1, 0, 0], [0, 0, 0], [1, 0, -1]]",,45.0,36.0,18.0,207.0,18.0,,9.0,
"[[-1, -1, 0], [0, 0, 0], [0, 1, 0]]",,,27.0,9.0,54.0,45.0,9.0,,126.0
"[[-1, 0, -1], [0, 0, 0], [0, 1, 0]]",,36.0,,27.0,36.0,27.0,27.0,,144.0
"[[-1, 0, 0], [-1, 0, 0], [0, 1, 0]]",,27.0,27.0,,45.0,9.0,180.0,,9.0
"[[-1, 0, 0], [0, -1, 0], [0, 1, 0]]",,27.0,9.0,9.0,,18.0,54.0,,144.0
"[[-1, 0, 0], [0, 0, -1], [0, 1, 0]]",,63.0,54.0,27.0,252.0,,63.0,,54.0
"[[-1, 0, 0], [0, 0, 0], [-1, 1, 0]]",,27.0,0.0,45.0,180.0,27.0,,,0.0
"[[-1, 0, 0], [0, 0, 0], [0, 1, -1]]",,45.0,45.0,0.0,216.0,18.0,45.0,,
"[[-1, -1, 0], [0, 0, 0], [0, 0, 1]]",,,90.0,27.0,72.0,108.0,135.0,207.0,
"[[-1, 0, -1], [0, 0, 0], [0, 0, 1]]",,45.0,,9.0,81.0,0.0,27.0,36.0,
"[[-1, 0, 0], [-1, 0, 0], [0, 0, 1]]",,0.0,126.0,,72.0,36.0,297.0,27.0,
"[[-1, 0, 0], [0, -1, 0], [0, 0, 1]]",,18.0,36.0,54.0,,63.0,198.0,27.0,
"[[-1, 0, 0], [0, 0, -1], [0, 0, 1]]",,45.0,45.0,0.0,18.0,,63.0,162.0,
"[[-1, 0, 0], [0, 0, 0], [-1, 0, 1]]",,0.0,54.0,36.0,45.0,153.0,,0.0,
"[[-1, 0, 0], [0, 0, 0], [0, -1, 1]]",,9.0,54.0,9.0,27.0,18.0,72.0,,
"[[1, -1, -1], [0, 0, 0], [0, 0, 0]]",,,,72.0,27.0,36.0,126.0,45.0,81.0
"[[1, -1, 0], [-1, 0, 0], [0, 0, 0]]",,,27.0,,171.0,27.0,27.0,18.0,90.0
"[[1, -1, 0], [0, -1, 0], [0, 0, 0]]",,,0.0,72.0,,0.0,36.0,27.0,18.0
"[[1, -1, 0], [0, 0, -1], [0, 0, 0]]",,,36.0,72.0,135.0,,90.0,54.0,36.0
"[[1, -1, 0], [0, 0, 0], [-1, 0, 0]]",,,27.0,54.0,252.0,54.0,,9.0,90.0
"[[1, -1, 0], [0, 0, 0], [0, -1, 0]]",,,36.0,27.0,162.0,27.0,27.0,,99.0
"[[1, -1, 0], [0, 0, 0], [0, 0, -1]]",,,18.0,36.0,81.0,0.0,18.0,9.0,
"[[0, -1, 1], [-1, 0, 0], [0, 0, 0]]",0.0,,,,72.0,63.0,45.0,63.0,162.0
"[[0, -1, 1], [0, -1, 0], [0, 0, 0]]",0.0,,,9.0,,27.0,45.0,36.0,90.0
"[[0, -1, 1], [0, 0, -1], [0, 0, 0]]",9.0,,,36.0,45.0,,99.0,18.0,36.0
"[[0, -1, 1], [0, 0, 0], [-1, 0, 0]]",18.0,,,18.0,9.0,99.0,,36.0,45.0
"[[0, -1, 1], [0, 0, 0], [0, -1, 0]]",81.0,,,81.0,297.0,99.0,81.0,,72.0
"[[0, -1, 1], [0, 0, 0], [0, 0, -1]]",45.0,,,63.0,198.0,27.0,45.0,9.0,
"[[0, -1, -1], [1, 0, 0], [0, 0, 0]]",243.0,,,,45.0,99.0,108.0,27.0,72.0
"[[0, -1, 0], [1, -1, 0], [0, 0, 0]]",27.0,,18.0,,,0.0,27.0,9.0,9.0
"[[0, -1, 0], [1, 0, -1], [0, 0, 0]]",63.0,,36.0,,36.0,,135.0,0.0,36.0
"[[0, -1, 0], [1, 0, 0], [-1, 0, 0]]",0.0,,18.0,,99.0,36.0,,9.0,18.0
"[[0, -1, 0], [1, 0, 0], [0, -1, 0]]",36.0,,45.0,,54.0,36.0,36.0,,9.0
"[[0, -1, 0], [1, 0, 0], [0, 0, -1]]",27.0,,63.0,,90.0,126.0,18.0,45.0,
"[[0, -1, -1], [0, 1, 0], [0, 0, 0]]",54.0,,,18.0,,36.0,36.0,36.0,117.0
"[[0, -1, 0], [-1, 1, 0], [0, 0, 0]]",63.0,,27.0,,,18.0,153.0,36.0,36.0
"[[0, -1, 0], [0, 1, -1], [0, 0, 0]]",117.0,,63.0,36.0,,,189.0,45.0,216.0
"[[0, -1, 0], [0, 1, 0], [-1, 0, 0]]",9.0,,0.0,108.0,,63.0,,36.0,72.0
"[[0, -1, 0], [0, 1, 0], [0, -1, 0]]",63.0,,90.0,63.0,,45.0,72.0,,198.0
"[[0, -1, 0], [0, 1, 0], [0, 0, -1]]",45.0,,36.0,36.0,,45.0,117.0,18.0,
"[[0, -1, -1], [0, 0, 1], [0, 0, 0]]",36.0,,,72.0,36.0,,18.0,9.0,0.0
"[[0, -1, 0], [-1, 0, 1], [0, 0, 0]]",18.0,,126.0,,36.0,,18.0,9.0,54.0
"[[0, -1, 0], [0, -1, 1], [0, 0, 0]]",0.0,,27.0,0.0,,,9.0,18.0,45.0
"[[0, -1, 0], [0, 0, 1], [-1, 0, 0]]",18.0,,99.0,90.0,45.0,,,27.0,63.0
"[[0, -1, 0], [0, 0, 1], [0, -1, 0]]",18.0,,18.0,90.0,45.0,,54.0,,72.0
"[[0, -1, 0], [0, 0, 1], [0, 0, -1]]",36.0,,27.0,117.0,54.0,,9.0,9.0,
"[[0, -1, -1], [0, 0, 0], [1, 0, 0]]",18.0,,,45.0,45.0,36.0,,54.0,90.0
"[[0, -1, 0], [-1, 0, 0], [1, 0, 0]]",27.0,,54.0,,180.0,45.0,,63.0,63.0
"[[0, -1, 0], [0, -1, 0], [1, 0, 0]]",63.0,,27.0,54.0,,27.0,,126.0,153.0
"[[0, -1, 0], [0, 0, -1], [1, 0, 0]]",72.0,,81.0,153.0,45.0,,,45.0,36.0
"[[0, -1, 0], [0, 0, 0], [1, -1, 0]]",72.0,,36.0,36.0,126.0,45.0,,,27.0
"[[0, -1, 0], [0, 0, 0], [1, 0, -1]]",63.0,,45.0,18.0,72.0,18.0,,0.0,
"[[0, -1, -1], [0, 0, 0], [0, 1, 0]]",45.0,,,72.0,27.0,0.0,9.0,,45.0
"[[0, -1, 0], [-1, 0, 0], [0, 1, 0]]",0.0,,18.0,,45.0,0.0,81.0,,54.0
"[[0, -1, 0], [0, -1, 0], [0, 1, 0]]",45.0,,0.0,18.0,,54.0,63.0,,90.0
"[[0, -1, 0], [0, 0, -1], [0, 1, 0]]",36.0,,9.0,18.0,9.0,,180.0,,45.0
"[[0, -1, 0], [0, 0, 0], [-1, 1, 0]]",18.0,,9.0,9.0,63.0,18.0,,,18.0
"[[0, -1, 0], [0, 0, 0], [0, 1, -1]]",18.0,,0.0,0.0,0.0,9.0,45.0,,
"[[0, -1, -1], [0, 0, 0], [0, 0, 1]]",126.0,,,45.0,108.0,45.0,81.0,198.0,
"[[0, -1, 0], [-1, 0, 0], [0, 0, 1]]",378.0,,135.0,,171.0,198.0,162.0,99.0,
"[[0, -1, 0], [0, -1, 0], [0, 0, 1]]",45.0,,81.0,27.0,,54.0,54.0,153.0,
"[[0, -1, 0], [0, 0, -1], [0, 0, 1]]",81.0,,36.0,81.0,108.0,,270.0,126.0,
"[[0, -1, 0], [0, 0, 0], [-1, 0, 1]]",144.0,,207.0,27.0,108.0,81.0,,36.0,
"[[0, -1, 0], [0, 0, 0], [0, -1, 1]]",90.0,,126.0,54.0,315.0,117.0,45.0,,
"[[1, 0, -1], [-1, 0, 0], [0, 0, 0]]",,27.0,,,126.0,9.0,63.0,18.0,27.0
"[[1, 0, -1], [0, -1, 0], [0, 0, 0]]",,0.0,,36.0,,0.0,99.0,9.0,18.0
"[[1, 0, -1], [0, 0, -1], [0, 0, 0]]",,9.0,,18.0,36.0,,63.0,36.0,90.0
"[[1, 0, -1], [0, 0, 0], [-1, 0, 0]]",,45.0,,36.0,306.0,9.0,,63.0,99.0
"[[1, 0, -1], [0, 0, 0], [0, -1, 0]]",,36.0,,45.0,27.0,54.0,108.0,,81.0
"[[1, 0, -1], [0, 0, 0], [0, 0, -1]]",,9.0,,72.0,27.0,9.0,9.0,9.0,
"[[0, 1, -1], [-1, 0, 0], [0, 0, 0]]",18.0,,,,162.0,9.0,9.0,36.0,27.0
"[[0, 1, -1], [0, -1, 0], [0, 0, 0]]",9.0,,,9.0,,0.0,45.0,9.0,45.0
"[[0, 1, -1], [0, 0, -1], [0, 0, 0]]",9.0,,,9.0,27.0,,9.0,36.0,72.0
"[[0, 1, -1], [0, 0, 0], [-1, 0, 0]]",72.0,,,18.0,54.0,18.0,,54.0,18.0
"[[0, 1, -1], [0, 0, 0], [0, -1, 0]]",9.0,,,18.0,18.0,9.0,18.0,,9.0
"[[0, 1, -1], [0, 0, 0], [0, 0, -1]]",0.0,,,9.0,27.0,36.0,0.0,99.0,
"[[0, 0, -1], [1, -1, 0], [0, 0, 0]]",63.0,9.0,,,,9.0,144.0,63.0,54.0
"[[0, 0, -1], [1, 0, -1], [0, 0, 0]]",81.0,27.0,,,18.0,,153.0,27.0,18.0
"[[0, 0, -1], [1, 0, 0], [-1, 0, 0]]",54.0,36.0,,,99.0,180.0,,9.0,54.0
"[[0, 0, -1], [1, 0, 0], [0, -1, 0]]",117.0,27.0,,,135.0,81.0,180.0,,126.0
"[[0, 0, -1], [1, 0, 0], [0, 0, -1]]",108.0,18.0,,,72.0,72.0,45.0,45.0,
"[[0, 0, -1], [-1, 1, 0], [0, 0, 0]]",189.0,63.0,,,,18.0,18.0,36.0,72.0
"[[0, 0, -1], [0, 1, -1], [0, 0, 0]]",117.0,72.0,,18.0,,,45.0,81.0,306.0
"[[0, 0, -1], [0, 1, 0], [-1, 0, 0]]",81.0,126.0,,90.0,,36.0,,72.0,36.0
"[[0, 0, -1], [0, 1, 0], [0, -1, 0]]",72.0,27.0,,81.0,,162.0,27.0,,54.0
"[[0, 0, -1], [0, 1, 0], [0, 0, -1]]",9.0,18.0,,63.0,,135.0,9.0,27.0,
"[[0, 0, -1], [-1, 0, 1], [0, 0, 0]]",9.0,0.0,,,54.0,,9.0,9.0,36.0
"[[0, 0, -1], [0, -1, 1], [0, 0, 0]]",0.0,0.0,,0.0,,,63.0,18.0,0.0
"[[0, 0, -1], [0, 0, 1], [-1, 0, 0]]",0.0,9.0,,63.0,63.0,,,18.0,27.0
"[[0, 0, -1], [0, 0, 1], [0, -1, 0]]",9.0,9.0,,45.0,54.0,,36.0,,36.0
"[[0, 0, -1], [0, 0, 1], [0, 0, -1]]",18.0,54.0,,36.0,144.0,,18.0,9.0,
"[[0, 0, -1], [-1, 0, 0], [1, 0, 0]]",36.0,9.0,,,36.0,0.0,,9.0,63.0
"[[0, 0, -1], [0, -1, 0], [1, 0, 0]]",90.0,54.0,,45.0,,36.0,,162.0,90.0
"[[0, 0, -1], [0, 0, -1], [1, 0, 0]]",45.0,0.0,,108.0,27.0,,,63.0,63.0
"[[0, 0, -1], [0, 0, 0], [1, -1, 0]]",108.0,9.0,,36.0,36.0,18.0,,,0.0
"[[0, 0, -1], [0, 0, 0], [1, 0, -1]]",72.0,18.0,,72.0,45.0,27.0,,0.0,
"[[0, 0, -1], [-1, 0, 0], [0, 1, 0]]",27.0,54.0,,,45.0,0.0,27.0,,108.0
"[[0, 0, -1], [0, -1, 0], [0, 1, 0]]",0.0,0.0,,0.0,,36.0,126.0,,27.0
"[[0, 0, -1], [0, 0, -1], [0, 1, 0]]",99.0,27.0,,36.0,27.0,,36.0,,27.0
"[[0, 0, -1], [0, 0, 0], [-1, 1, 0]]",18.0,27.0,,9.0,126.0,18.0,,,27.0
"[[0, 0, -1], [0, 0, 0], [0, 1, -1]]",0.0,90.0,,9.0,18.0,18.0,18.0,,
"[[0, 0, -1], [-1, 0, 0], [0, 0, 1]]",288.0,27.0,,,117.0,27.0,99.0,144.0,
"[[0, 0, -1], [0, -1, 0], [0, 0, 1]]",72.0,0.0,,18.0,,0.0,27.0,27.0,
"[[0, 0, -1], [0, 0, -1], [0, 0, 1]]",72.0,81.0,,18.0,54.0,,108.0,54.0,
"[[0, 0, -1], [0, 0, 0], [-1, 0, 1]]",27.0,27.0,,27.0,18.0,9.0,,54.0,
"[[0, 0, -1], [0, 0, 0], [0, -1, 1]]",144.0,54.0,,9.0,54.0,27.0,18.0,,
"[[1, 0, 0], [-1, -1, 0], [0, 0, 0]]",,45.0,90.0,,,36.0,0.0,9.0,18.0
"[[1, 0, 0], [-1, 0, -1], [0, 0, 0]]",,126.0,72.0,,72.0,,45.0,45.0,63.0
"[[1, 0, 0], [-1, 0, 0], [-1, 0, 0]]",,108.0,171.0,,45.0,36.0,,99.0,117.0
