state,00,01,02,10,11,12,20,21,22
"[[-1, 0, 0], [0, 1, 0], [0, 0, -1]]",,16.5,30.75,13.25,,12.0,14.25,10.25,
"[[-1, -1, 0], [0, 0, 1], [0, 0, 0]]",,,11.5,5.0,7.0,,1.0,1.5,8.5
"[[-1, 0, -1], [0, 0, 1], [0, 0, 0]]",,2.0,,3.5,7.25,,1.25,1.0,2.0
"[[-1, 0, 0], [-1, 0, 1], [0, 0, 0]]",,2.25,4.5,,1.5,,3.0,0.5,10.75
"[[-1, 0, 0], [0, -1, 1], [0, 0, 0]]",,1.5,21.5,1.0,,,3.5,1.5,8.0
"[[-1, 0, 0], [0, 0, 1], [-1, 0, 0]]",,0.5,4.5,7.0,6.5,,,1.5,5.0
"[[-1, 0, 0], [0, 0, 1], [0, -1, 0]]",,3.25,5.5,4.0,16.75,,1.5,,3.25
"[[-1, 0, 0], [0, 0, 1], [0, 0, -1]]",,2.5,1.5,4.0,22.75,,1.25,0.5,
"[[-1, -1, 0], [0, 0, 0], [1, 0, 0]]",,,15.0,2.5,2.5,2.0,,6.0,3.0
"[[-1, 0, -1], [0, 0, 0], [1, 0, 0]]",,5.0,,1.5,2.5,3.0,,7.5,14.75
"[[-1, 0, 0], [-1, 0, 0], [1, 0, 0]]",,3.0,6.5,,7.75,4.25,,13.0,7.5
"[[-1, 0, 0], [0, -1, 0], [1, 0, 0]]",,4.0,2.0,1.5,,3.25,,14.5,11.0
"[[-1, 0, 0], [0, 0, -1], [1, 0, 0]]",,3.0,14.5,2.5,6.5,,,5.5,4.75
"[[-1, 0, 0], [0, 0, 0], [1, -1, 0]]",,3.5,3.5,2.25,12.0,3.25,,,4.5
"[[-1, 0, 0], [0, 0, 0], [1, 0, -1]]",,3.0,4.0,2.0,17.0,2.0,,1.0,
"[[-1, -1, 0], [0, 0, 0], [0, 1, 0]]",,,4.0,1.75,0.75,0.5,6.5,,3.25
"[[-1, 0, -1], [0, 0, 0], [0, 1, 0]]",,7.5,,1.5,4.0,0.5,15.0,,7.5
"[[-1, 0, 0], [-1, 0, 0], [0, 1, 0]]",,3.0,1.5,,5.5,0.5,12.5,,4.5
"[[-1, 0, 0], [0, -1, 0], [0, 1, 0]]",,1.0,2.5,2.0,,2.0,9.0,,18.25
"[[-1, 0, 0], [0, 0, -1], [0, 1, 0]]",,5.5,2.75,1.0,14.5,,5.0,,3.5
"[[-1, 0, 0], [0, 0, 0], [-1, 1, 0]]",,11.0,1.5,2.25,3.75,1.0,,,1.0
"[[-1, 0, 0], [0, 0, 0], [0, 1, -1]]",,4.5,1.25,1.75,3.75,2.5,0.5,,
"[[-1, -1, 0], [0, 0, 0], [0, 0, 1]]",,,5.75,2.75,1.5,2.0,8.0,4.5,
"[[-1, 0, -1], [0, 0, 0], [0, 0, 1]]",,3.25,,2.25,3.25,0.75,6.0,12.0,
"[[-1, 0, 0], [-1, 0, 0], [0, 0, 1]]",,3.25,8.5,,1.5,3.5,7.25,6.0,
"[[-1, 0, 0], [0, -1, 0], [0, 0, 1]]",,3.5,18.75,4.5,,11.5,10.0,15.0,
"[[-1, 0, 0], [0, 0, -1], [0, 0, 1]]",,5.5,7.0,4.0,9.5,,42.5,15.0,
"[[-1, 0, 0], [0, 0, 0], [-1, 0, 1]]",,2.75,6.25,9.0,3.25,17.0,,1.0,
"[[-1, 0, 0], [0, 0, 0], [0, -1, 1]]",,2.5,11.75,4.25,3.25,6.25,2.25,,
"[[1, -1, -1], [0, 0, 0], [0, 0, 0]]",,,,3.5,6.75,4.0,4.0,2.5,11.0
"[[1, -1, 0], [-1, 0, 0], [0, 0, 0]]",,,2.5,,8.25,2.0,2.5,3.75,12.5
"[[1, -1, 0], [0, -1, 0], [0, 0, 0]]",,,5.75,18.25,,6.5,53.75,12.75,4.5
"[[1, -1, 0], [0, 0, -1], [0, 0, 0]]",,,2.25,3.5,4.5,,9.0,1.75,15.5
"[[1, -1, 0], [0, 0, 0], [-1, 0, 0]]",,,2.5,1.25,8.0,1.25,,1.75,6.5
"[[1, -1, 0], [0, 0, 0], [0, -1, 0]]",,,2.0,5.0,8.5,2.5,7.5,,19.5
"[[1, -1, 0], [0, 0, 0], [0, 0, -1]]",,,3.25,19.5,3.25,2.75,8.25,2.75,
"[[0, -1, 1], [-1, 0, 0], [0, 0, 0]]",1.0,,,,5.75,11.75,4.0,2.75,5.0
"[[0, -1, 1], [0, -1, 0], [0, 0, 0]]",4.25,,,4.5,,24.75,1.0,3.75,11.0
